country_code,name,name_shirt,jersey_namber,position_national,position_field,position_field_detailed,country_birth,birth_date,id_match,id_player,start,year,start_position_x,start_position_y,height,id_club,weight,id_national_team
AUT,Rubin Okotie,Okotie,9.0,FORWARD,FORWARD,STRIKER,,1987-06-06,2017963,74433,bench,2016,,,188.0,60571,86.0,200008
AUT,Zlatko Junuzović,Junuzovic,10.0,MIDFIELDER,,ATTACKING_MIDFIELDER,SRB,1987-09-26,2017963,101295,bench,2016,,,172.0,50030,69.0,200008
GER,Martin Harnik,Harnik,11.0,MIDFIELDER,MIDFIELDER,WINGER,GER,1987-06-10,2017963,103549,bench,2016,,,185.0,50040,75.0,200008
AUT,Markus Suttner,Suttner,13.0,DEFENDER,DEFENDER,FULL_BACK,,1987-04-16,2017963,74442,bench,2016,,,179.0,,72.0,200008
AUT,Kevin Wimmer,Wimmer,16.0,DEFENDER,DEFENDER,CENTRE_BACK,,1992-11-15,2017963,250043066,bench,2016,,,187.0,52797,85.0,8
AUT,Alessandro Schöpf,Schöpf,18.0,MIDFIELDER,MIDFIELDER,ATTACKING_MIDFIELDER,,1994-02-07,2017963,250050403,bench,2016,,,178.0,64486,75.0,8
AUT,Lukas Hinterseer,Hinterseer,19.0,FORWARD,FORWARD,STRIKER,,1991-03-28,2017963,250021800,bench,2016,,,192.0,57488,84.0,8
AUT,Marc Janko,Janko,21.0,FORWARD,FORWARD,STRIKER,AUT,1983-06-25,2017963,59688,bench,2016,,,60.0,8538,93.0,8
AUT,Jakob Jantscher,Jantscher,22.0,FORWARD,FORWARD,WINGER,,1989-01-08,2017963,103356,bench,2016,,,181.0,50111,69.0,8
AUT,Robert Almer,,1.0,,GOALKEEPER,GOALKEEPER,,1984-03-20,2017963,57064,field,2016,502.0,65.0,194.0,,88.0,200008
AUT,Aleksandar Dragović,Dragović,3.0,DEFENDER,DEFENDER,CENTRE_BACK,AUT,1991-03-06,2017963,1909713,field,2016,139.0,308.0,184.0,50069,76.0,8
AUT,Martin Hinteregger,Hinteregger,4.0,DEFENDER,DEFENDER,CENTRE_BACK,AUT,1992-09-07,2017963,250020234,field,2016,641.0,260.0,184.0,50072,78.0,8
AUT,Christian Fuchs,Fuchs,5.0,DEFENDER,DEFENDER,FULL_BACK,AUT,1986-04-07,2017963,67702,field,2016,890.0,308.0,186.0,53577,80.0,200008
AUT,Stefan Ilsanker,Ilsanker,6.0,MIDFIELDER,MIDFIELDER,DEFENSIVE_MIDFIELDER,AUT,1989-05-18,2017963,103354,field,2016,364.0,473.0,189.0,,86.0,8
AUT,Marko Arnautović,Arnautovic,7.0,FORWARD,FORWARD,WINGER,,1989-04-19,2017963,1903428,field,2016,890.0,633.0,192.0,50138,83.0,8
AUT,David Alaba,,8.0,,DEFENDER,FULL_BACK,AUT,1992-06-24,2017963,1906540,field,2016,502.0,633.0,180.0,50051,75.0,8
AUT,Julian Baumgartlinger,Baumgartlinger,14.0,MIDFIELDER,MIDFIELDER,DEFENSIVE_MIDFIELDER,,1988-01-02,2017963,98843,field,2016,630.0,473.0,183.0,,82.0,8
AUT,Sebastian Prödl,Prödl,15.0,DEFENDER,DEFENDER,CENTRE_BACK,AUT,1987-06-21,2017963,104538,field,2016,353.0,260.0,194.0,51310,85.0,8
AUT,Florian Klein,Klein,17.0,DEFENDER,DEFENDER,FULL_BACK,AUT,1986-11-17,2017963,150634648,field,2016,139.0,633.0,180.0,,66.0,8
AUT,Marcel Sabitzer,Sabitzer,20.0,MIDFIELDER,MIDFIELDER,ATTACKING_MIDFIELDER,AUT,1994-03-17,2017963,250024349,field,2016,502.0,815.0,177.0,52758,74.0,8
ISL,Ögmundur Kristinsson,Kristinsson,12.0,GOALKEEPER,,GOALKEEPER,,1989-06-19,2017963,1909962,bench,2016,,,192.0,2610,89.0,58
ISL,Ingvar Jónsson,Jonsson,13.0,GOALKEEPER,GOALKEEPER,GOALKEEPER,,1989-10-18,2017963,1910000,bench,2016,,,188.0,52697,82.0,58
ISL,Haukur Heidar Hauksson,Hauksson,3.0,DEFENDER,DEFENDER,UNKNOWN,,1991-09-01,2017963,250013209,bench,2016,,,187.0,52966,79.0,58
ISL,Hjörtur Hermannsson,Hermannsson,4.0,DEFENDER,DEFENDER,,,1995-02-08,2017963,250023158,bench,2016,,,189.0,2604002,81.0,58
ISL,Sverrir Ingason,Ingason,5.0,DEFENDER,DEFENDER,CENTRE_BACK,,1993-08-05,2017963,250019892,bench,2016,,,188.0,75795,83.0,58
ISL,Rúnar Már Sigurjónsson,Sigurjonsson,16.0,MIDFIELDER,MIDFIELDER,ATTACKING_MIDFIELDER,,1990-06-18,2017963,250005355,bench,2016,,,178.0,88131,78.0,58
ISL,Elmar Bjarnason,Bjarnason,18.0,DEFENDER,DEFENDER,DEFENSIVE_MIDFIELDER,,1987-03-04,2017963,73346,bench,2016,,,183.0,52307,78.0,58
ISL,Hördur Magnússon,H. Magnusson,19.0,DEFENDER,DEFENDER,FULL_BACK,,1993-02-11,2017963,250012826,bench,2016,,,190.0,50084,81.0,58
ISL,Emil Hallfredsson,Hallfredsson,20.0,MIDFIELDER,MIDFIELDER,WINGER,,1984-06-29,2017963,57117,bench,2016,,,185.0,,83.0,58
ISL,Arnór Ingvi Traustason,Traustason,21.0,MIDFIELDER,MIDFIELDER,WINGER,,1993-04-30,2017963,250012840,bench,2016,,,183.0,50099,74.0,58
ISL,Eidur Gudjohnsen,,22.0,,,ATTACKING_MIDFIELDER,ISL,1978-09-15,2017963,19878,bench,2016,,,185.0,,82.0,
ISL,Hannes Halldórsson,Halldorsson,1.0,GOALKEEPER,GOALKEEPER,GOALKEEPER,,1984-04-27,2017963,106184,field,2016,502.0,92.0,193.0,52697,87.0,58
ISL,Birkir Saevarsson,Saevarsson,2.0,DEFENDER,DEFENDER,FULL_BACK,,1984-11-11,2017963,104623,field,2016,139.0,308.0,187.0,50057,81.0,58
ISL,Ragnar Sigurdsson,Sigurdsson,6.0,DEFENDER,DEFENDER,CENTRE_BACK,,1986-06-19,2017963,65714,field,2016,641.0,260.0,187.0,75049,77.0,58
ISL,Johann Gudmundsson,Gudmundsson,7.0,FORWARD,FORWARD,WINGER,,1990-10-27,2017963,250003458,field,2016,139.0,633.0,178.0,53354,72.0,58
ISL,Birkir Bjarnason,Bjarnason,8.0,MIDFIELDER,MIDFIELDER,WINGER,,1988-05-27,2017963,97142,field,2016,890.0,633.0,182.0,52319,75.0,58
ISL,Kolbeinn Sigthórsson,Sigthorsson,9.0,FORWARD,FORWARD,STRIKER,,1990-03-14,2017963,107782,field,2016,641.0,815.0,185.0,50066,70.0,58
ISL,Gylfi Sigurdsson,G. Sigurdsson,10.0,MIDFIELDER,MIDFIELDER,WINGER,,1989-09-08,2017963,102293,field,2016,641.0,509.0,186.0,50057,77.0,58
ISL,Kári Árnason,Árnason,14.0,DEFENDER,DEFENDER,CENTRE_BACK,SWE,1982-10-13,2017963,98970,field,2016,364.0,260.0,190.0,52697,79.0,58
ISL,Jón Dadi Bödvarsson,Bodvarsson,15.0,FORWARD,FORWARD,STRIKER,,1992-05-25,2017963,250024873,field,2016,364.0,815.0,190.0,53346,85.0,58
ISL,Aron Gunnarsson,Gunnarsson,17.0,MIDFIELDER,MIDFIELDER,CENTRAL_MIDFIELDER,,1989-04-22,2017963,102287,field,2016,364.0,509.0,178.0,2610812,70.0,58
ISL,Ari Skúlason,Skulason,23.0,DEFENDER,DEFENDER,FULL_BACK,,1987-05-14,2017963,73335,field,2016,890.0,308.0,170.0,50099,65.0,58
ESP,Iker Casillas,I. Casillas,1.0,GOALKEEPER,GOALKEEPER,GOALKEEPER,ESP,1981-05-20,2017899,34694,bench,2016,-1.0,-1.0,185.0,,84.0,122
ESP,Sergio Rico,Sergio Rico,23.0,GOALKEEPER,GOALKEEPER,GOALKEEPER,ESP,1993-09-01,2017899,250062440,bench,2016,-1.0,-1.0,195.0,52747,90.0,122
ESP,César Azpilicueta,Azpilicueta,2.0,DEFENDER,DEFENDER,FULL_BACK,ESP,1989-08-28,2017899,103827,bench,2016,-1.0,-1.0,178.0,50124,75.0,122
ESP,Marc Bartra,Bartra,4.0,DEFENDER,DEFENDER,CENTRE_BACK,ESP,1991-01-15,2017899,250010245,bench,2016,-1.0,-1.0,183.0,52265,74.0,122
ESP,Koke,Koke,8.0,MIDFIELDER,MIDFIELDER,CENTRAL_MIDFIELDER,ESP,1992-01-08,2017899,1909917,bench,2016,-1.0,-1.0,178.0,50124,74.0,122
ESP,Lucas Vázquez,Lucas V.,9.0,MIDFIELDER,MIDFIELDER,STRIKER,ESP,1991-07-01,2017899,250040521,bench,2016,-1.0,-1.0,173.0,50051,70.0,122
ESP,Pedro Rodríguez,Pedro,11.0,MIDFIELDER,FORWARD,WINGER,ESP,1987-07-28,2017899,250002701,bench,2016,-1.0,-1.0,167.0,52973,62.0,122
ESP,Héctor Bellerín,Bellerin,12.0,DEFENDER,DEFENDER,FULL_BACK,ESP,1995-03-19,2017899,250047082,bench,2016,-1.0,-1.0,177.0,52265,74.0,122
ESP,Thiago Alcántara,Thiago,14.0,MIDFIELDER,MIDFIELDER,CENTRAL_MIDFIELDER,,1991-04-11,2017899,1906776,bench,2016,-1.0,-1.0,172.0,7889,71.0,122
ESP,Mikel San José,San José,17.0,MIDFIELDER,DEFENDER,DEFENSIVE_MIDFIELDER,,1989-05-30,2017899,1902636,bench,2016,-1.0,-1.0,186.0,2604236,77.0,122
ESP,Bruno Soriano,Bruno,19.0,MIDFIELDER,MIDFIELDER,DEFENSIVE_MIDFIELDER,,1984-06-12,2017899,93936,bench,2016,-1.0,-1.0,184.0,,73.0,122
ESP,Aritz Aduriz,Aduriz,20.0,FORWARD,FORWARD,STRIKER,,1981-02-11,2017899,250015849,bench,2016,-1.0,-1.0,181.0,50125,75.0,122
ESP,David de Gea,De Gea,13.0,GOALKEEPER,GOALKEEPER,GOALKEEPER,,1990-11-07,2017899,1901746,field,2016,502.0,65.0,192.0,52682,76.0,122
ESP,Gerard Piqué,Piqué,3.0,DEFENDER,DEFENDER,CENTRE_BACK,ESP,1987-02-02,2017899,93148,field,2016,353.0,260.0,193.0,50080,85.0,122
ESP,Sergio Busquets,Sergio,5.0,MIDFIELDER,MIDFIELDER,DEFENSIVE_MIDFIELDER,ESP,1988-07-16,2017899,250002704,field,2016,502.0,473.0,189.0,50080,76.0,122
ESP,Andrés Iniesta,A. Iniesta,6.0,MIDFIELDER,FORWARD,ATTACKING_MIDFIELDER,ESP,1984-05-11,2017899,58031,field,2016,755.0,499.0,171.0,,68.0,122
ESP,Álvaro Morata,Morata,7.0,FORWARD,FORWARD,STRIKER,,1992-10-23,2017899,250024456,field,2016,502.0,815.0,189.0,50124,85.0,122
ESP,Cesc Fàbregas,Fábregas,10.0,MIDFIELDER,MIDFIELDER,CENTRAL_MIDFIELDER,ESP,1987-05-04,2017899,70072,field,2016,243.0,499.0,175.0,50023,74.0,122
ESP,Sergio Ramos,Sergio,15.0,DEFENDER,DEFENDER,CENTRE_BACK,ESP,1986-03-30,2017899,93649,field,2016,641.0,260.0,183.0,52714,75.0,122
ESP,Juanfran,Juanfran,16.0,DEFENDER,DEFENDER,FULL_BACK,ESP,1985-01-09,2017899,69172,field,2016,139.0,308.0,180.0,,72.0,122
ESP,Jordi Alba,Jordi Alba,18.0,DEFENDER,DEFENDER,FULL_BACK,ESP,1989-03-21,2017899,250000036,field,2016,890.0,308.0,170.0,50080,68.0,122
ESP,David Silva,Silva,21.0,MIDFIELDER,MIDFIELDER,ATTACKING_MIDFIELDER,ESP,1986-01-08,2017899,64257,field,2016,283.0,815.0,173.0,,67.0,122
ESP,Nolito,Nolito,22.0,MIDFIELDER,FORWARD,WINGER,,1986-10-15,2017899,250022288,field,2016,715.0,815.0,175.0,53043,65.0,122
CRO,Ivan Vargić,Vargić,1.0,GOALKEEPER,GOALKEEPER,GOALKEEPER,,1987-03-15,2017899,1902672,bench,2016,-1.0,-1.0,192.0,69617,90.0,56370
CRO,Lovre Kalinić,Kalinić,12.0,GOALKEEPER,GOALKEEPER,GOALKEEPER,,1990-04-03,2017899,108956,bench,2016,-1.0,-1.0,200.0,52359,96.0,56370
CRO,Ivan Strinić,Strinić,3.0,DEFENDER,DEFENDER,FULL_BACK,,1987-07-17,2017899,72977,bench,2016,-1.0,-1.0,186.0,,78.0,56370
CRO,Mateo Kovačić,Kovačić,8.0,MIDFIELDER,MIDFIELDER,ATTACKING_MIDFIELDER,CRO,1994-05-06,2017899,250023551,bench,2016,-1.0,-1.0,178.0,52919,77.0,56370
CRO,Andrej Kramarić,Kramarić,9.0,FORWARD,FORWARD,STRIKER,CRO,1991-06-19,2017899,1906416,bench,2016,-1.0,-1.0,177.0,2600431,70.0,56370
CRO,Luka Modrić,Modrić,10.0,MIDFIELDER,MIDFIELDER,CENTRAL_MIDFIELDER,CRO,1985-09-09,2017899,74699,bench,2016,-1.0,-1.0,174.0,50051,65.0,56370
CRO,Gordon Schildenfeld,Schildenfeld,13.0,DEFENDER,DEFENDER,CENTRE_BACK,,1985-03-18,2017899,1903908,bench,2016,-1.0,-1.0,191.0,,89.0,56370
CRO,Marcelo Brozović,Brozović,14.0,MIDFIELDER,MIDFIELDER,DEFENSIVE_MIDFIELDER,CRO,1992-11-16,2017899,250040564,bench,2016,-1.0,-1.0,181.0,2612795,68.0,56370
CRO,Mario Mandžukić,,17.0,,FORWARD,STRIKER,CRO,1986-05-21,2017899,99350,bench,2016,-1.0,-1.0,190.0,,85.0,56370
CRO,Ante Ćorić,Ćorić,18.0,MIDFIELDER,MIDFIELDER,ATTACKING_MIDFIELDER,,1997-04-14,2017899,250066128,bench,2016,-1.0,-1.0,172.0,51150,78.0,56370
CRO,Domagoj Vida,Vida,21.0,DEFENDER,DEFENDER,CENTRE_BACK,CRO,1989-04-29,2017899,108567,bench,2016,-1.0,-1.0,184.0,50129,73.0,56370
CRO,Duje Čop,Čop,22.0,FORWARD,FORWARD,STRIKER,,1990-02-01,2017899,250000061,bench,2016,-1.0,-1.0,184.0,50164,73.0,56370
CRO,Danijel Subašić,,23.0,,GOALKEEPER,GOALKEEPER,CRO,1984-10-27,2017899,106230,field,2016,502.0,65.0,191.0,,87.0,56370
CRO,Šime Vrsaljko,Vrsaljko,2.0,DEFENDER,DEFENDER,FULL_BACK,,1992-01-10,2017899,1906421,field,2016,890.0,308.0,183.0,50124,75.0,56370
CRO,Ivan Perišić,Perišić,4.0,FORWARD,MIDFIELDER,WINGER,,1989-02-02,2017899,103310,field,2016,139.0,633.0,185.0,52359,77.0,56370
CRO,Vedran Ćorluka,,5.0,,DEFENDER,CENTRE_BACK,BIH,1986-02-05,2017899,69622,field,2016,353.0,260.0,192.0,53065,84.0,56370
CRO,Tin Jedvaj,Jedvaj,6.0,DEFENDER,DEFENDER,CENTRE_BACK,CRO,1995-11-28,2017899,250042622,field,2016,641.0,260.0,184.0,50084,80.0,56370
CRO,Ivan Rakitić,I. Rakitić,7.0,MIDFIELDER,MIDFIELDER,CENTRAL_MIDFIELDER,SUI,1988-03-10,2017899,97744,field,2016,502.0,633.0,184.0,52714,78.0,56370
CRO,Darijo Srna,Srna,11.0,DEFENDER,,FULL_BACK,CRO,1982-05-01,2017899,48893,field,2016,139.0,308.0,178.0,,78.0,56370
CRO,Marko Rog,Rog,15.0,MIDFIELDER,MIDFIELDER,CENTRAL_MIDFIELDER,,1995-07-19,2017899,250071671,field,2016,331.0,473.0,180.0,50164,73.0,56370
CRO,Nikola Kalinić,N. Kalinić,16.0,FORWARD,FORWARD,STRIKER,CRO,1988-01-05,2017899,97212,field,2016,502.0,815.0,187.0,,80.0,56370
CRO,Milan Badelj,Badelj,19.0,MIDFIELDER,MIDFIELDER,DEFENSIVE_MIDFIELDER,,1989-02-25,2017899,97206,field,2016,660.0,473.0,186.0,52972,76.0,56370
CRO,Marko Pjaca,Pjaca,20.0,FORWARD,FORWARD,WINGER,CRO,1995-05-06,2017899,250042632,field,2016,890.0,633.0,186.0,52356,81.0,56370
TUR,Onur Kıvrak,Onur,12.0,GOALKEEPER,GOALKEEPER,GOALKEEPER,,1988-01-01,2017900,98801,bench,2016,,,187.0,,74.0,135
TUR,Harun Tekin,Harun,23.0,GOALKEEPER,GOALKEEPER,GOALKEEPER,,1989-06-17,2017900,250020659,bench,2016,,,187.0,2600289,78.0,135
TUR,Semih Kaya,Semih,2.0,DEFENDER,DEFENDER,CENTRE_BACK,,1991-02-24,2017900,107285,bench,2016,,,183.0,2603051,66.0,135
TUR,Ahmet Çalık,Ahmet Çalik,4.0,DEFENDER,DEFENDER,CENTRE_BACK,,1994-02-26,2017900,250022825,bench,2016,,,184.0,84515,77.0,135
GER,Nuri Şahin,Nuri Sahin,5.0,MIDFIELDER,,CENTRAL_MIDFIELDER,GER,1988-09-05,2017900,97859,bench,2016,,,180.0,60532,73.0,135
TUR,Hakan Çalhanoğlu,ÇALHANOĞLU,6.0,MIDFIELDER,MIDFIELDER,ATTACKING_MIDFIELDER,GER,1994-02-08,2017900,250022829,bench,2016,,,176.0,50138,76.0,135
TUR,Cenk Tosun,CENK TOSUN,9.0,FORWARD,FORWARD,STRIKER,TUR,1991-06-07,2017900,1908297,bench,2016,,,183.0,50157,78.0,135
TUR,Olcay Şahan,Olcay Şahan,11.0,MIDFIELDER,MIDFIELDER,WINGER,,1987-05-26,2017900,250035057,bench,2016,,,179.0,,71.0,135
TUR,Oğuzhan Özyakup,OĞUZHAN,14.0,MIDFIELDER,MIDFIELDER,CENTRAL_MIDFIELDER,,1992-09-23,2017900,1909099,bench,2016,,,180.0,,75.0,135
TUR,Caner Erkin,CANER,18.0,DEFENDER,DEFENDER,FULL_BACK,,1988-10-04,2017900,98804,bench,2016,,,181.0,2600288,76.0,135
TUR,Yunus Mallı,MALLI,19.0,MIDFIELDER,MIDFIELDER,ATTACKING_MIDFIELDER,,1992-02-24,2017900,250007621,bench,2016,,,179.0,52731,70.0,135
TUR,Şener Özbayraklı,ŞENER,22.0,DEFENDER,DEFENDER,FULL_BACK,,1990-01-23,2017900,250061150,bench,2016,,,171.0,2600288,71.0,135
TUR,Volkan Babacan,Volkan Babacan,1.0,GOALKEEPER,GOALKEEPER,GOALKEEPER,,1988-08-11,2017900,93024,field,2016,502.0,118.0,192.0,2600288,86.0,135
TUR,Hakan Balta,Hakan,3.0,DEFENDER,,CENTRE_BACK,GER,1983-03-23,2017900,61752,field,2016,641.0,260.0,184.0,,80.0,135
TUR,Gökhan Gönül,,7.0,DEFENDER,DEFENDER,FULL_BACK,,1985-01-04,2017900,1905190,field,2016,139.0,308.0,174.0,2601435,73.0,135
TUR,Selçuk İnan,Selçuk İnan,8.0,MIDFIELDER,,CENTRAL_MIDFIELDER,,1985-02-10,2017900,62307,field,2016,660.0,499.0,182.0,50067,74.0,135
TUR,Arda Turan,Turan,10.0,FORWARD,MIDFIELDER,ATTACKING_MIDFIELDER,TUR,1987-01-30,2017900,74850,field,2016,502.0,587.0,178.0,50067,76.0,135
TUR,İsmail Köybaşı,Ismail,13.0,DEFENDER,DEFENDER,FULL_BACK,,1989-07-10,2017900,250007352,field,2016,890.0,308.0,177.0,52731,75.0,135
TUR,Mehmet Topal,MEHMET TOPAL,15.0,MIDFIELDER,MIDFIELDER,DEFENSIVE_MIDFIELDER,TUR,1986-03-03,2017900,106557,field,2016,353.0,260.0,187.0,,82.0,135
TUR,Ozan Tufan,OZAN,16.0,MIDFIELDER,MIDFIELDER,DEFENSIVE_MIDFIELDER,,1995-03-23,2017900,250053203,field,2016,331.0,499.0,179.0,2600537,70.0,135
TUR,Burak Yılmaz,BURAK,17.0,FORWARD,,STRIKER,,1985-07-15,2017900,62309,field,2016,502.0,815.0,188.0,52325,77.0,135
TUR,Volkan Şen,Volkan Şen,20.0,MIDFIELDER,MIDFIELDER,WINGER,,1987-07-07,2017900,1909668,field,2016,883.0,633.0,175.0,2607144,68.0,135
TUR,Emre Mor,E. Mor,21.0,MIDFIELDER,MIDFIELDER,STRIKER,,1997-07-24,2017900,250065455,field,2016,161.0,633.0,168.0,2606184,63.0,135
CZE,Tomáš Vaclík,Vaclik,16.0,GOALKEEPER,GOALKEEPER,GOALKEEPER,,1989-03-29,2017900,250000898,bench,2016,,,188.0,68220,85.0,58837
CZE,Tomáš Koubek,Koubek,23.0,GOALKEEPER,GOALKEEPER,GOALKEEPER,,1992-08-26,2017900,250023590,bench,2016,,,198.0,2600978,95.0,58837
CZE,Michal Kadlec,Kadlec M.,3.0,DEFENDER,DEFENDER,CENTRE_BACK,CZE,1984-12-13,2017900,70227,bench,2016,,,185.0,75794,76.0,58837
CZE,Theodor Gebre Selassie,Gebre Selassie,4.0,DEFENDER,DEFENDER,FULL_BACK,,1986-12-24,2017900,1906131,bench,2016,,,181.0,64385,71.0,58837
CZE,David Limberský,Limberský,8.0,DEFENDER,DEFENDER,FULL_BACK,,1983-10-06,2017900,98878,bench,2016,,,179.0,64388,79.0,
CZE,Tomáš Rosický,Rosicky,10.0,MIDFIELDER,MIDFIELDER,ATTACKING_MIDFIELDER,CZE,1980-10-04,2017900,33466,bench,2016,,,178.0,50033,65.0,58837
CZE,Milan Škoda,Škoda,12.0,FORWARD,FORWARD,STRIKER,,1986-01-16,2017900,1908451,bench,2016,,,190.0,88134,86.0,58837
CZE,Daniel Kolář,Kolář,14.0,MIDFIELDER,MIDFIELDER,ATTACKING_MIDFIELDER,,1985-11-27,2017900,103600,bench,2016,,,180.0,64388,77.0,58837
CZE,Marek Suchý,Suchy,17.0,DEFENDER,DEFENDER,CENTRE_BACK,,1988-03-29,2017900,96847,bench,2016,,,184.0,88134,84.0,58837
CZE,Josef Šural,Šural,18.0,MIDFIELDER,FORWARD,WINGER,,1990-05-30,2017900,107314,bench,2016,,,184.0,,81.0,
CZE,Jiří Skalák,Skalák,20.0,MIDFIELDER,MIDFIELDER,WINGER,,1992-03-12,2017900,250004180,bench,2016,,,177.0,88134,76.0,58837
CZE,David Lafata,,21.0,,FORWARD,STRIKER,,1981-09-18,2017900,52596,bench,2016,,,180.0,50033,72.0,58837
CZE,Petr Čech,Cech,1.0,GOALKEEPER,,GOALKEEPER,CZE,1982-05-20,2017900,49029,field,2016,502.0,65.0,196.0,,90.0,
CZE,Pavel Kadeřábek,Kadeřábek,2.0,DEFENDER,DEFENDER,FULL_BACK,,1992-04-25,2017900,250004178,field,2016,139.0,308.0,182.0,2600431,81.0,58837
CZE,Roman Hubník,,5.0,,DEFENDER,CENTRE_BACK,,1984-06-06,2017900,59130,field,2016,641.0,260.0,191.0,52905,86.0,58837
CZE,Tomáš Sivok,Sivok,6.0,DEFENDER,DEFENDER,CENTRE_BACK,CZE,1983-09-15,2017900,53592,field,2016,353.0,260.0,185.0,64389,77.0,58837
CZE,Tomáš Necid,Necid,7.0,FORWARD,FORWARD,STRIKER,,1989-08-13,2017900,102312,field,2016,502.0,815.0,190.0,52662,81.0,58837
CZE,Bořek Dočkal,Dočkal,9.0,MIDFIELDER,MIDFIELDER,WINGER,,1988-09-30,2017900,98910,field,2016,139.0,733.0,182.0,50033,72.0,58837
CZE,Daniel Pudil,Pudil,11.0,DEFENDER,MIDFIELDER,WINGER,,1985-09-27,2017900,93549,field,2016,890.0,308.0,185.0,59323,81.0,58837
CZE,Jaroslav Plašil,Plašil,13.0,MIDFIELDER,MIDFIELDER,CENTRAL_MIDFIELDER,CZE,1982-01-05,2017900,49043,field,2016,715.0,499.0,182.0,50127,72.0,
CZE,David Pavelka,Pavelka,15.0,MIDFIELDER,MIDFIELDER,DEFENSIVE_MIDFIELDER,,1991-05-18,2017900,250022366,field,2016,283.0,499.0,185.0,50033,74.0,58837
CZE,Ladislav Krejčí I,Krejčí,19.0,MIDFIELDER,MIDFIELDER,WINGER,,1992-07-05,2017900,250014601,field,2016,890.0,733.0,180.0,50033,67.0,58837
CZE,Vladimír Darida,Darida,22.0,MIDFIELDER,MIDFIELDER,CENTRAL_MIDFIELDER,,1990-08-08,2017900,250040527,field,2016,502.0,425.0,171.0,52949,74.0,58837
GER,Bernd Leno,Leno,12.0,GOALKEEPER,GOALKEEPER,GOALKEEPER,GER,1992-03-04,2017897,250007620,bench,2016,-1.0,-1.0,190.0,75386,83.0,47
GER,Marc-André ter Stegen,Ter Stegen,22.0,GOALKEEPER,GOALKEEPER,GOALKEEPER,,1992-04-30,2017897,250007631,bench,2016,-1.0,-1.0,187.0,50080,85.0,47
GER,Shkodran Mustafi,Mustafi,2.0,DEFENDER,DEFENDER,CENTRE_BACK,GER,1992-04-17,2017897,250007624,bench,2016,-1.0,-1.0,184.0,87959,82.0,47
GER,Benedikt Höwedes,Höwedes,4.0,DEFENDER,DEFENDER,CENTRE_BACK,,1988-02-29,2017897,108131,bench,2016,-1.0,-1.0,187.0,53065,82.0,47
GER,Bastian Schweinsteiger,Schweinsteiger,7.0,MIDFIELDER,MIDFIELDER,CENTRAL_MIDFIELDER,GER,1984-08-01,2017897,67496,bench,2016,-1.0,-1.0,183.0,2607180,79.0,
GER,André Schürrle,Schürrle,9.0,MIDFIELDER,MIDFIELDER,WINGER,,1990-11-06,2017897,250005337,bench,2016,-1.0,-1.0,184.0,,74.0,47
GER,Lukas Podolski,Podolski,10.0,FORWARD,FORWARD,STRIKER,POL,1985-06-04,2017897,62594,bench,2016,-1.0,-1.0,182.0,,83.0,47
GER,Julian Draxler,Draxler,11.0,FORWARD,,ATTACKING_MIDFIELDER,GER,1993-09-20,2017897,250026763,bench,2016,-1.0,-1.0,187.0,52747,72.0,47
GER,Emre Can,Can,14.0,MIDFIELDER,DEFENDER,DEFENSIVE_MIDFIELDER,GER,1994-01-12,2017897,250017824,bench,2016,-1.0,-1.0,184.0,52758,82.0,47
GER,Julian Weigl,Weigl,15.0,MIDFIELDER,MIDFIELDER,DEFENSIVE_MIDFIELDER,,1995-09-08,2017897,250070415,bench,2016,-1.0,-1.0,186.0,50147,71.0,47
GER,Jonathan Tah,Tah,16.0,DEFENDER,DEFENDER,CENTRE_BACK,GER,1996-02-11,2017897,250055660,bench,2016,-1.0,-1.0,192.0,50109,92.0,47
GER,Leroy Sané,Sané,20.0,MIDFIELDER,MIDFIELDER,WINGER,GER,1996-01-11,2017897,250063984,bench,2016,-1.0,-1.0,183.0,50037,75.0,47
GER,Manuel Neuer,Neuer,1.0,GOALKEEPER,GOALKEEPER,GOALKEEPER,GER,1986-03-27,2017897,97923,field,2016,502.0,65.0,193.0,50037,92.0,47
GER,Jonas Hector,Hector,3.0,DEFENDER,DEFENDER,FULL_BACK,,1990-05-27,2017897,250080523,field,2016,890.0,308.0,185.0,50018,75.0,47
GER,Mats Hummels,Hummels,5.0,DEFENDER,DEFENDER,CENTRE_BACK,,1988-12-16,2017897,106587,field,2016,641.0,260.0,191.0,52758,92.0,47
GER,Sami Khedira,Khedira,6.0,MIDFIELDER,MIDFIELDER,DEFENSIVE_MIDFIELDER,GER,1987-04-04,2017897,74327,field,2016,331.0,473.0,189.0,5451,90.0,47
GER,Mesut Özil,Özil,8.0,MIDFIELDER,MIDFIELDER,ATTACKING_MIDFIELDER,GER,1988-10-15,2017897,103697,field,2016,212.0,645.0,180.0,2600288,76.0,47
GER,Thomas Müller,Müller,13.0,FORWARD,FORWARD,WINGER,GER,1989-09-13,2017897,250003318,field,2016,502.0,645.0,186.0,50037,74.0,47
GER,Jérôme Boateng,Boateng,17.0,DEFENDER,DEFENDER,CENTRE_BACK,GER,1988-09-03,2017897,98865,field,2016,353.0,260.0,192.0,5312,90.0,47
GER,Toni Kroos,Kroos,18.0,MIDFIELDER,MIDFIELDER,CENTRAL_MIDFIELDER,GER,1990-01-04,2017897,103147,field,2016,660.0,473.0,182.0,50051,78.0,47
